x,y
65.57820129394531,263.4960021972656
69.14395523071289,266.9017639160156
72.90584945678711,270.0898895263672
76.8272476196289,273.0798797607422
80.8792953491211,275.8904724121094
85.03959655761719,278.538330078125
89.2903823852539,281.0384826660156
93.6176986694336,283.4037780761719
98.009765625,285.6466369628906
102.50772094726562,287.30511474609375
107.31533813476562,286.2055969238281
112.12297058105469,285.1060791015625
116.93058776855469,284.0065612792969
121.73822021484375,282.90704345703125
126.54583740234375,281.8075256347656
131.35346221923828,280.7080078125
136.1610870361328,279.6084899902344
140.96871185302734,278.50897216796875
145.77633666992188,277.4094543457031
150.58395385742188,276.3099365234375
155.39158630371094,275.2104187011719
160.19920349121094,274.11090087890625
165.01109313964844,273.03309631347656
169.4525604248047,274.6917419433594
172.9581756591797,278.16058349609375
176.4637908935547,281.6294250488281
179.96942138671875,285.0982666015625
183.47503662109375,288.5671081542969
186.98065185546875,292.0359191894531
190.48626708984375,295.5047607421875
193.99188232421875,298.9736022949219
197.49749755859375,302.44244384765625
201.00311279296875,305.9112854003906
204.50872802734375,309.380126953125
208.0143585205078,312.8489685058594
211.51705932617188,315.6033020019531
214.99432373046875,312.10601806640625
218.47157287597656,308.6087646484375
221.94882202148438,305.1114807128906
225.42608642578125,301.6142272949219
228.90333557128906,298.116943359375
232.38059997558594,294.61968994140625
235.85784912109375,291.1224060058594
239.33511352539062,287.6251220703125
242.81236267089844,284.12786865234375
246.28961181640625,280.630615234375
249.76687622070312,277.1333312988281
253.24412536621094,273.6360626220703
256.7213897705078,270.1387939453125
255.4027557373047,266.62831115722656
251.94483947753906,263.11192321777344
248.48692321777344,259.59552001953125
245.02899169921875,256.07911682128906
241.57110595703125,252.562744140625
238.11317443847656,249.0463409423828
234.65525817871094,245.52993774414062
231.19735717773438,242.01356506347656
227.73944091796875,238.49716186523438
224.28152465820312,234.98077392578125
220.82359313964844,231.46437072753906
219.42579650878906,226.9380645751953
221.40676879882812,222.4353485107422
223.0862579345703,217.80160522460938
224.17649841308594,212.99530029296875
224.648681640625,208.08949279785156
224.51556396484375,203.16246032714844
223.82676696777344,198.28147888183594
222.6531982421875,193.4932403564453
221.07208251953125,188.82318115234375
219.1530303955078,184.2811737060547
216.93838500976562,179.87554931640625
214.47329711914062,175.60476684570312
211.7965087890625,171.46319580078125
208.9391632080078,167.4440155029297
205.925537109375,163.54051208496094
202.77487182617188,159.7466583251953
199.52645874023438,162.40274047851562
196.013916015625,165.862548828125
192.20169067382812,168.9880828857422
188.0713348388672,171.67735290527344
183.6027069091797,173.75030517578125
178.8255615234375,174.936767578125
173.90785217285156,174.9725341796875
169.1495819091797,173.72842407226562
165.0191192626953,172.18211364746094
162.08140563964844,176.13327026367188
158.43833923339844,179.44680786132812
154.26220703125,182.05908203125
149.7863311767578,184.1256866455078
145.16717529296875,185.8517608642578
140.4895248413086,187.41409301757812
136.0418930053711,189.39402770996094
132.39454650878906,192.71298217773438
128.77545166015625,196.06309509277344
125.00984954833984,199.2462921142578
120.95343017578125,202.0446014404297
116.4565658569336,204.0416259765625
111.59207916259766,204.7083282470703
108.20836639404297,206.78578186035156
106.2602767944336,211.3164825439453
104.31220245361328,215.84715270996094
102.3641128540039,220.3778533935547
106.1424331665039,218.64051818847656
110.62483978271484,216.5863494873047
115.24471282958984,214.86361694335938
119.9809341430664,213.49319458007812
124.80879974365234,212.49240112304688
129.70022583007812,211.87315368652344
134.62523651123047,211.64207458496094
139.55311584472656,211.8021240234375
144.4529266357422,212.35150146484375
149.29885864257812,213.2618408203125
154.06927490234375,214.5088653564453
158.74598693847656,216.07171630859375
163.314453125,217.92747497558594
167.76962280273438,220.04127502441406
171.0961456298828,222.69354248046875
168.99996948242188,227.1576690673828
166.62303161621094,230.82733154296875
162.2506561279297,228.54635620117188
157.7665252685547,226.49594116210938
153.14822387695312,224.76885986328125
148.41351318359375,223.39320373535156
143.58419799804688,222.40013122558594
138.68828582763672,221.8188934326172
133.7606964111328,221.66358947753906
128.840087890625,221.96543884277344
123.97139739990234,222.7392578125
119.20016479492188,223.9799041748047
114.56661224365234,225.66375732421875
110.10128021240234,227.75364685058594
105.82328033447266,230.2048797607422
101.74158477783203,232.97096252441406
97.85664367675781,236.0075225830078
94.16319274902344,239.2746124267578
89.81900024414062,241.22906494140625
85.76834106445312,238.7744598388672
85.54803466796875,234.0408935546875
87.49606323242188,229.51016235351562
89.44406127929688,224.97950744628906
91.39208984375,220.4487762451172
93.34011840820312,215.9180450439453
95.28814697265625,211.3873291015625
97.23617553710938,206.85659790039062
99.1842041015625,202.3258819580078
101.03156280517578,197.79225158691406
99.07382202148438,193.26943969726562
96.42638397216797,189.11761474609375
92.91874694824219,185.66976928710938
88.66124725341797,183.2043914794922
83.97874450683594,181.67401123046875
79.14212417602539,180.7174835205078
74.8776626586914,181.52957153320312
71.94722366333008,185.4959716796875
69.14870071411133,189.55662536621094
66.4740219116211,193.69989013671875
63.91501998901367,197.9156036376953
61.46268844604492,202.1942901611328
59.108375549316406,206.52769470214844
56.843990325927734,210.9087677001953
54.66105270385742,215.3309783935547
52.55149841308594,219.78872680664062
51.440385818481445,224.568359375
50.98553657531738,229.47683715820312
51.077138900756836,234.40489196777344
51.764041900634766,239.2853546142578
53.05367660522461,244.04217529296875
54.90861511230469,248.60873413085938
57.25737380981445,252.9427032470703
60.01668167114258,257.0283508300781
63.12274932861328,260.8572082519531
29.470803260803223,199.9749298095703
33.42393493652344,202.9236602783203
37.377017974853516,205.8723602294922
41.330148696899414,208.8210906982422
45.256696701049805,211.6619415283203
47.4198055267334,207.22987365722656
49.65741729736328,202.8350372314453
51.978384017944336,198.4836883544922
54.39060974121094,194.1823272705078
56.90284729003906,189.9385223388672
59.52269744873047,185.76031494140625
62.25844955444336,181.65716552734375
65.11663055419922,177.63836669921875
65.23527145385742,173.68045043945312
62.092864990234375,169.88137817382812
58.60414123535156,166.39898681640625
54.745967864990234,163.3313446044922
50.59713935852051,160.6676025390625
46.312883377075195,158.22494506835938
42.03107452392578,156.65509033203125
37.81507873535156,159.21340942382812
33.71859931945801,161.95852661132812
29.796669960021973,164.94677734375
26.150662899017334,168.26426696777344
22.990811347961426,172.0428009033203
20.763884961605072,176.42581176757812
20.002859237138182,181.2725830078125
20.803221583366394,186.12403869628906
